,price,locali,superficie,bagni,piano
3581,249000,2,70.0,1,1.0
3582,220000,3,75.0,1,0.0
3583,209000,3,85.0,1,7.0
3584,410000,4,130.0,1,1.0
3585,780000,5,190.0,2,4.0
3586,150000,3,95.0,2,1.0
3587,113000,2,45.0,1,0.0
3588,495000,3,110.0,2,1.0
3589,135000,4,90.0,2,1.0
3590,330000,3,133.0,2,0.5
3591,239000,3,113.0,2,2.0
3592,220000,3,98.0,1,0.0
3593,299000,2,65.0,1,3.0
3594,355000,4,120.0,2,4.0
3595,170000,2,70.0,1,4.0
3596,235000,2,75.0,1,6.0
3597,199000,3,70.0,1,1.0
3598,245000,2,70.0,1,1.0
3599,485000,3,100.0,2,3.0
3600,135000,3,75.0,1,1.0
3601,580000,5,105.0,2,4.0
3602,420000,5,185.0,2,2.0
3603,285000,3,100.0,1,2.0
3604,330000,4,120.0,2,3.0
3605,319000,4,120.0,2,7.0
3606,210000,2,60.0,1,1.0
3607,289000,4,125.0,2,4.0
3608,900000,5,160.0,3,1.0
3609,270000,3,85.0,2,0.0
3610,269000,3,100.0,2,1.0
3611,319000,3,75.0,2,2.0
3612,850000,4,140.0,2,3.0
3613,679000,5,176.0,3,1.0
3614,1300000,4,159.0,3,3.0
3615,199000,3,85.0,1,1.0
3616,255000,3,92.0,1,0.5
3617,465000,5,155.0,2,3.0
3618,495000,3,106.0,2,5.0
3619,270000,3,92.0,1,1.0
3620,175000,3,63.0,1,0.0
3621,450000,4,113.0,1,5.0
3622,380000,3,70.0,1,1.0
3623,249000,3,100.0,1,5.0
3624,150000,2,56.0,1,2.0
3625,399000,3,80.0,2,4.0
3626,659000,3,107.0,2,2.0
3627,649000,4,160.0,2,6.0
3628,359000,3,95.0,2,1.0
3629,119000,2,60.0,1,2.0
3630,305000,3,100.0,2,2.0
3631,279000,4,143.0,2,1.0
3632,69000,2,25.0,1,0.0
3633,159000,3,75.0,1,1.0
3634,165000,1,42.0,1,0.0
3635,480000,3,105.0,1,4.0
3636,398000,3,101.0,2,3.0
3637,229000,3,95.0,2,1.0
3638,125000,2,70.0,1,2.0
3639,1080000,5,135.0,2,3.0
3640,267000,2,50.0,1,2.0
3641,180000,3,70.0,1,0.0
3642,149000,2,40.0,1,1.0
3643,180000,2,50.0,1,1.0
3644,198000,3,85.0,1,3.0
3645,395000,3,110.0,2,1.0
3646,114000,3,70.0,1,0.0
3647,349000,2,75.0,1,3.0
3648,179000,2,55.0,1,1.0
3649,845000,5,207.0,2,2.0
3650,550000,5,165.0,3,3.0
3651,945000,5,240.0,3,1.0
3652,239000,3,94.0,1,0.0
3653,209000,2,76.0,1,5.0
3654,189000,3,74.0,1,0.0
3655,249000,3,86.0,2,0.5
3656,309000,3,85.0,2,4.0
3657,395000,4,120.0,2,2.0
3658,320000,3,100.0,1,4.0
3659,299000,5,150.0,2,1.0
3660,1150000,5,256.0,3,1.0
3661,179000,3,100.0,1,3.0
3662,119000,3,62.0,1,1.0
3663,140000,2,58.0,1,0.0
3664,660000,5,190.0,3,0.0
3665,430000,3,125.0,2,1.0
3666,289000,3,100.0,1,2.0
3667,179000,2,48.0,1,1.0
3668,349000,3,85.0,1,2.0
3669,150000,3,100.0,2,0.0
3670,235000,2,65.0,1,1.0
3671,390000,4,140.0,2,0.0
3672,550000,4,140.0,1,5.0
3673,349000,3,91.0,1,6.0
3674,349000,3,91.0,1,6.0
3675,650000,5,145.0,2,1.0
3676,219000,3,103.0,1,1.0
3677,495000,3,115.0,2,1.0
3678,230000,3,70.0,1,3.0
3679,169000,3,55.0,1,0.0
3680,370000,3,110.0,2,3.0
3681,460000,3,105.0,1,3.0
3682,440000,4,145.0,2,1.0
3683,190000,3,65.0,1,-1.0
3684,850000,2,85.0,1,3.0
3685,488000,3,103.0,1,5.0
3686,395000,4,100.0,2,1.0
3687,399000,4,115.0,2,2.0
3688,419000,4,125.0,1,3.0
3689,220000,2,50.0,1,1.0
3690,135000,2,55.0,1,0.5
3691,249000,2,55.0,1,4.0
3692,790000,5,230.0,2,3.0
3693,289000,3,105.0,1,2.0
3694,330000,3,85.0,2,3.0
3695,179000,3,105.0,1,2.0
3696,209000,2,55.0,1,0.0
3697,190000,3,65.0,1,5.0
3698,159000,2,60.0,2,2.0
3699,280000,2,62.0,1,1.0
3700,1100000,5,314.0,3,0.0
3701,665000,4,115.0,2,3.0
3702,215000,3,80.0,1,5.0
3703,259000,3,90.0,1,2.0
3704,330000,3,130.0,1,0.0
3705,295000,4,120.0,2,2.0
3706,479000,5,200.0,3,1.0
3707,389000,3,105.0,2,1.0
3708,399000,5,145.0,2,7.0
3709,185000,2,59.0,1,1.0
3710,170000,3,55.0,1,0.0
3711,278000,4,90.0,1,4.0
3712,155000,2,70.0,1,2.0
3713,250000,2,50.0,1,3.0
3714,279000,3,105.0,1,4.0
3715,133000,2,50.0,1,5.0
3716,299000,3,102.0,1,1.0
3717,219000,2,57.0,1,0.0
3718,560000,5,160.0,2,2.0
3719,197000,2,53.0,1,1.0
3720,159000,4,120.0,2,1.0
3721,220000,1,40.0,1,0.0
3722,399000,4,150.0,2,2.0
3723,245000,2,70.0,1,0.0
3724,495000,4,140.0,2,2.0
3725,269000,3,100.0,2,5.0
3726,350000,3,100.0,1,3.0
3727,1150000,5,150.0,3,1.0
3728,195000,3,77.0,1,2.0
3729,320000,3,85.0,2,2.0
3730,289000,4,120.0,2,1.0
3731,295000,2,70.0,1,2.0
3732,380000,3,105.0,2,3.0
3733,469000,3,140.0,2,4.0
3734,179000,3,60.0,1,2.0
3735,439000,3,85.0,1,4.0
3736,2000000,5,220.0,3,3.0
3737,370000,2,70.0,1,7.0
3738,220000,3,85.0,2,0.0
3739,250000,3,92.0,1,3.0
3740,239000,3,105.0,2,7.0
3741,2100000,5,240.0,3,1.0
3742,360000,4,119.0,2,0.0
3743,459000,5,150.0,2,1.0
3744,309000,4,100.0,2,1.0
3745,89000,2,60.0,1,0.0
3746,450000,5,130.0,3,1.0
3747,310000,3,90.0,1,1.0
3748,139000,2,50.0,1,1.0
3749,300000,4,110.0,2,1.0
3750,539000,5,141.0,2,2.0
3751,249000,4,100.0,1,2.0
3752,360000,3,105.0,2,6.0
3753,529000,5,150.0,2,1.0
3754,219000,2,64.0,1,0.0
3755,89000,2,35.0,1,3.0
3756,200000,3,80.0,1,0.5
3757,380000,3,97.0,2,1.0
3758,690000,4,140.0,3,0.5
3759,199000,3,86.0,1,2.0
3760,450000,5,170.0,2,2.0
3761,445000,3,100.0,1,4.0
3762,109000,2,52.0,1,0.0
3763,495000,5,150.0,2,7.0
3764,115000,2,44.0,1,0.5
3765,399000,3,128.0,1,2.0
3766,192000,4,80.0,2,1.0
3767,510000,3,108.0,2,3.0
3768,75000,1,35.0,1,0.0
3769,890000,4,150.0,1,3.0
3770,570000,5,154.0,2,1.0
3771,570000,3,100.0,2,1.0
3772,780000,5,215.0,2,2.0
3773,199000,2,70.0,1,0.0
3774,149000,2,60.0,1,1.0
3775,398000,3,63.0,2,4.0
3776,440000,3,90.0,2,1.0
3777,335000,3,84.0,1,4.0
3778,375000,3,95.0,1,4.0
3779,590000,4,150.0,2,1.0
3780,470000,3,90.0,2,4.0
3781,105000,2,65.0,1,4.0
3782,254000,3,95.0,2,2.0
3783,220000,2,55.0,1,0.5
3784,135000,3,70.0,1,0.5
3785,680000,4,170.0,2,2.0
3786,185000,3,62.0,1,2.0
3787,109000,2,48.0,1,3.0
3788,368000,5,104.0,1,4.0
3789,220000,3,115.0,2,0.0
3790,690000,5,170.0,2,1.0
3791,195000,2,85.0,1,0.0
3792,275000,3,90.0,1,6.0
3793,460000,3,125.0,1,6.0
3794,169000,2,55.0,1,1.0
3795,360000,3,90.0,2,1.0
3796,590000,3,115.0,2,1.0
3797,335000,3,90.0,2,0.0
3798,239000,3,99.0,1,0.5
3799,209000,2,65.0,1,1.0
3800,159000,2,45.0,1,5.0
3801,419000,4,138.0,2,0.0
3802,190000,3,120.0,2,1.0
3803,479000,4,150.0,2,3.0
3804,259000,2,70.0,1,1.0
3805,309000,3,103.0,1,6.0
3806,560000,5,140.0,3,1.0
3807,99000,2,57.0,1,2.0
3808,195000,2,45.0,1,0.0
3809,185000,3,75.0,1,4.0
3810,199000,2,78.0,1,-1.0
3811,295000,4,128.0,2,9.0
3812,300000,2,67.0,1,3.0
3813,195000,2,75.0,1,5.0
3814,670000,2,75.0,1,2.0
3815,189000,3,65.0,1,1.0
3816,319000,3,130.0,1,5.0
3817,297000,3,100.0,1,1.0
3818,80000,3,70.0,1,2.0
3819,199000,2,51.0,1,0.0
3820,395000,4,135.0,2,1.0
3821,219000,3,74.0,1,-1.0
3822,235000,2,74.0,1,4.0
3823,105000,3,67.0,1,3.0
3824,185000,3,79.0,1,4.0
3825,159000,2,80.0,1,0.0
3826,359000,3,80.0,2,1.0
3827,240000,4,90.0,2,1.0
3828,359000,5,150.0,2,1.0
3829,190000,1,52.0,1,3.0
3830,179000,4,80.0,1,3.0
3831,519000,5,170.0,2,0.5
3832,515000,3,108.0,1,7.0
3833,198000,2,68.0,1,3.0
3834,222500,3,88.0,1,2.0
3835,370000,5,160.0,2,0.5
3836,350000,4,129.0,2,1.0
3837,175000,2,60.0,1,1.0
3838,235000,4,75.0,1,3.0
3839,189000,2,57.0,1,1.0
3840,395000,5,75.0,1,3.0
3841,199000,2,45.0,1,1.0
3842,630000,5,137.0,2,2.0
3843,295000,3,110.0,2,2.0
3844,120000,2,55.0,1,1.0
3845,329000,4,85.0,1,4.0
3846,199000,3,90.0,2,0.5
3847,790000,5,200.0,2,2.0
3848,320000,3,85.0,2,2.0
3849,210000,2,40.0,1,0.0
3850,350000,3,81.0,1,4.0
3851,219000,2,70.0,1,1.0
3852,179000,2,40.0,1,0.5
3853,149000,2,75.0,1,1.0
3854,195000,2,55.0,1,1.0
3855,515000,3,108.0,1,7.0
3856,199000,4,205.0,2,1.0
3857,310000,3,100.0,1,0.5
3858,269000,3,90.0,2,0.0
3859,299000,3,75.0,1,2.0
3860,245000,2,55.0,1,4.0
3861,375000,3,85.0,2,3.0
3862,209000,3,95.0,1,0.0
3863,224000,3,86.0,1,2.0
3864,320000,5,110.0,2,1.0
3865,265000,3,85.0,2,3.0
3866,255000,3,100.0,1,3.0
3867,123000,1,40.0,1,0.0
3868,1500000,5,200.0,2,5.0
3869,180000,4,85.0,1,2.0
3870,750000,4,119.0,1,2.0
3871,178000,2,50.0,1,1.0
3872,325000,3,84.0,2,2.0
3873,560000,5,144.0,1,1.0
3874,650000,5,220.0,3,1.0
3875,440000,1,900.0,1,-1.0
3876,285000,5,120.0,2,0.0
3877,159000,3,75.0,1,8.0
3878,239000,3,80.0,2,0.0
3879,399000,5,130.0,2,5.0
3880,565000,4,170.0,2,0.0
3881,297000,3,86.0,2,0.5
3882,210000,2,52.0,1,1.0
3883,290000,3,100.0,1,5.0
3884,155000,3,90.0,1,1.0
3885,499000,4,180.0,2,0.5
3886,298000,3,70.0,2,1.0
3887,475000,5,180.0,3,3.0
3888,370000,5,170.0,2,0.5
3889,595000,5,180.0,3,2.0
3890,319000,4,95.0,2,4.0
3891,135000,1,30.0,1,3.0
3892,90000,2,40.0,1,-1.0
3893,129000,4,85.0,2,2.0
3894,315000,3,94.0,2,1.0
3895,399000,3,103.0,3,1.0
3896,270000,3,81.0,1,1.0
3897,300000,3,105.0,2,4.0
3898,140000,2,60.0,1,1.0
3899,279000,4,115.0,2,6.0
3900,460000,5,200.0,3,1.0
3901,579000,5,231.0,3,0.0
3902,1150000,5,200.0,3,1.0
3903,290000,5,130.0,2,1.0
3904,360000,3,120.0,2,1.0
3905,980000,5,250.0,3,0.0
3906,179000,2,50.0,1,0.0
3907,650000,3,98.0,1,3.0
3908,112000,2,58.0,1,0.5
3909,240000,3,70.0,1,5.0
3910,395000,4,120.0,2,1.0
3911,189000,3,72.0,1,0.0
3912,259000,4,100.0,2,3.0
3913,205000,3,95.0,1,0.5
3914,219000,3,77.0,2,2.0
3915,129000,2,70.0,1,1.0
3916,490000,4,150.0,1,0.0
3917,395000,4,121.0,2,1.0
3918,245000,4,85.0,2,4.0
3919,125000,3,100.0,1,3.0
3920,100000,2,55.0,1,0.0
3921,145000,3,80.0,2,0.0
3922,340000,4,130.0,2,0.5
3923,119000,2,60.0,2,0.0
3924,139000,2,40.0,1,-1.0
3925,290000,3,90.0,1,1.0
3926,289000,4,80.0,2,0.0
3927,375000,3,85.0,1,1.0
3928,238000,4,95.0,1,1.0
3929,265000,5,140.0,2,0.0
3930,498000,4,138.0,2,5.0
3931,950000,5,190.0,3,2.0
3932,145000,2,60.0,1,1.0
3933,645000,5,160.0,2,2.0
3934,620000,3,115.0,2,3.0
3935,150000,2,55.0,1,1.0
3936,320000,3,100.0,1,2.0
3937,225000,3,110.0,1,4.0
3938,275000,2,54.0,1,0.0
3939,320000,3,99.0,2,6.0
3940,240000,3,80.0,2,2.0
3941,99000,2,50.0,1,1.0
3942,329000,4,130.0,2,5.0
3943,205000,2,60.0,1,6.0
3944,345000,3,110.0,1,0.0
3945,89000,2,48.0,1,2.0
3946,159000,3,80.0,2,2.0
3947,230000,3,83.0,2,0.0
3948,165000,2,60.0,1,3.0
3949,239000,3,100.0,1,4.0
3950,335000,5,150.0,2,1.0
3951,269000,3,90.0,1,1.0
3952,99000,2,35.0,1,0.0
3953,219000,2,56.0,1,1.0
3954,209000,2,60.0,1,1.0
3955,215000,2,68.0,1,0.5
3956,480000,3,100.0,2,2.0
3957,305000,4,110.0,2,1.0
3958,159000,1,40.0,1,2.0
3959,149000,3,95.0,1,2.0
3960,397000,4,115.0,2,3.0
3961,209000,2,54.0,1,0.5
3962,259000,2,65.0,1,3.0
3963,245000,2,65.0,1,1.0
3964,440000,3,115.0,2,1.0
3965,830000,5,250.0,3,2.0
3966,165000,3,90.0,1,2.0
3967,165000,2,50.0,1,4.0
3968,397000,3,110.0,1,1.0
3969,435000,3,95.0,2,2.0
3970,310000,4,118.0,2,7.0
3971,180000,2,59.0,1,0.0
3972,165000,3,60.0,1,0.0
3973,1544000,4,195.0,2,6.0
3974,410000,3,135.0,2,3.0
3975,319000,5,139.0,2,4.0
3976,250000,2,62.0,1,4.0
3977,1080000,5,167.0,2,2.0
3978,199000,3,65.0,1,2.0
3979,250000,2,58.0,2,1.0
3980,119000,3,80.0,2,1.0
3981,470000,3,117.0,2,2.0
3982,78000,1,20.0,1,1.0
3983,465000,4,115.0,1,1.0
3984,370000,4,120.0,2,4.0
3985,219000,3,75.0,1,0.0
3986,450000,3,88.0,2,2.0
3987,215000,3,90.0,1,3.0
3988,280000,2,75.0,1,5.0
3989,195000,3,75.0,1,1.0
3990,491000,2,67.0,1,1.0
3991,238000,3,90.0,1,6.0
3992,560000,3,100.0,1,6.0
3993,229000,3,85.0,1,0.0
3994,170000,2,60.0,1,2.0
3995,390000,3,90.0,1,5.0
3996,460000,5,176.0,2,3.0
3997,445000,4,100.0,2,6.0
3998,450000,3,120.0,2,3.0
3999,239000,3,90.0,2,4.0
4000,439000,5,140.0,2,1.0
4001,220000,2,74.0,1,3.0
4002,989000,4,180.0,2,2.0
4003,359000,3,110.0,1,0.0
4004,170000,3,85.0,1,3.0
4005,660000,5,172.0,2,3.0
4006,190000,2,60.0,1,6.0
4007,355000,3,110.0,2,2.0
4008,175000,2,65.0,1,0.0
4009,489000,4,139.0,2,1.0
4010,298000,4,114.0,1,1.0
4011,830000,5,180.0,2,9.0
4012,153000,2,75.0,1,3.0
4013,215000,3,90.0,1,4.0
4014,347000,4,125.0,2,2.0
4015,185000,3,80.0,1,4.0
4016,199000,2,65.0,1,2.0
4017,159000,3,63.0,1,1.0
4018,120000,1,40.0,1,2.0
4019,185000,3,70.0,1,1.0
4020,199000,2,65.0,1,3.0
4021,180000,2,70.0,1,0.5
4022,186000,3,82.0,1,1.0
4023,159000,3,70.0,2,3.0
4024,320000,2,85.0,1,1.0
4025,800000,5,220.0,3,2.0
4026,169000,3,85.0,1,0.0
4027,420000,4,110.0,2,5.0
4028,139000,3,70.0,1,1.0
4029,1390000,5,323.0,3,4.0
4030,150000,2,50.0,1,0.0
4031,480000,4,130.0,2,3.0
4032,199000,3,80.0,2,1.0
4033,169000,3,77.0,1,2.0
4034,480000,2,80.0,2,1.0
4035,545000,4,152.0,2,3.0
4036,250000,2,70.0,1,0.0
4037,179000,2,65.0,1,4.0
4038,349000,3,106.0,1,5.0
4039,195000,3,81.0,1,0.0
4040,135000,1,33.0,1,0.0
4041,510000,3,100.0,1,4.0
4042,409000,4,140.0,2,1.0
4043,255000,3,100.0,1,1.0
4044,209000,3,75.0,1,3.0
4045,289000,4,95.0,2,3.0
4046,395000,3,88.0,2,4.0
4047,365000,3,148.0,2,1.0
4048,179000,2,50.0,1,0.0
4049,145000,2,59.0,1,0.0
4050,480000,5,110.0,2,5.0
4051,75000,2,35.0,1,-1.0
4052,350000,3,100.0,2,3.0
4053,320000,3,90.0,1,1.0
4054,290000,3,89.0,1,0.0
4055,375000,3,95.0,1,8.0
4056,198000,2,68.0,1,1.0
4057,400000,3,75.0,2,2.0
4058,269000,4,120.0,2,6.0
4059,429000,3,94.0,2,3.0
4060,300000,4,132.0,2,3.0
4061,185000,5,600.0,2,0.0
4062,125000,3,65.0,1,3.0
4063,50000,1,50.0,1,0.0
4064,255000,5,130.0,2,7.0
4065,329000,2,61.0,1,0.0
4066,118000,2,59.0,1,1.0
4067,370000,3,99.0,2,1.0
4068,2100000,5,330.0,3,3.0
4069,620000,4,100.0,1,5.0
4070,598000,5,161.0,2,2.0
4071,1700000,5,160.0,2,2.0
4072,800000,4,120.0,1,2.0
4073,250000,2,70.0,1,3.0
4074,195000,2,50.0,1,0.0
4075,109000,2,60.0,1,0.5
4076,330000,3,97.0,2,2.0
4077,670000,4,90.0,1,3.0
4078,140000,2,50.0,1,0.5
4079,355000,4,100.0,1,5.0
4080,309000,4,120.0,2,3.0
4081,309000,5,200.0,2,2.0
4082,210000,2,57.0,1,0.0
4083,160000,4,105.0,2,6.0
4084,615000,4,145.0,2,4.0
4085,1700000,5,240.0,3,3.0
4086,235000,3,100.0,2,0.0
4087,255000,4,103.0,2,3.0
4088,170000,3,90.0,2,1.0
4089,72000,2,57.0,1,0.0
4090,399000,3,105.0,2,2.0
4091,235000,5,124.0,2,1.0
4092,519000,3,144.0,2,0.0
4093,450000,3,85.0,2,2.0
4094,219000,3,104.0,1,0.0
4095,319000,3,80.0,2,3.0
4096,145000,3,60.0,1,2.0
4097,188000,1,36.0,1,5.0
4098,342000,4,110.0,2,4.0
4099,159000,4,120.0,2,2.0
4100,440000,3,80.0,1,2.0
4101,179000,3,90.0,1,2.0
4102,315000,2,81.0,1,3.0
4103,205000,2,55.0,1,2.0
4104,390000,3,95.0,2,1.0
4105,235000,2,60.0,1,9.0
4106,135000,1,40.0,1,2.0
4107,255000,2,60.0,1,2.0
4108,160000,3,90.0,1,1.0
4109,199000,3,74.0,1,1.0
4110,199000,3,110.0,1,3.0
4111,320000,3,100.0,2,0.0
4112,765000,4,150.0,2,3.0
4113,239000,3,85.0,2,5.0
4114,150000,2,45.0,1,-1.0
4115,175000,2,45.0,1,1.0
4116,118000,2,60.0,1,1.0
4117,386000,3,117.0,2,3.0
4118,160000,4,100.0,2,-1.0
4119,390000,4,110.0,2,4.0
4120,275000,3,94.0,1,2.0
4121,2000000,3,165.0,2,1.0
4122,255000,2,50.0,1,0.5
4123,830000,5,170.0,2,2.0
4124,480000,3,110.0,1,2.0
4125,299000,3,125.0,2,8.0
4126,800000,4,140.0,2,1.0
4127,2500000,5,290.0,3,4.0
4128,267000,3,90.0,2,1.0
4129,150000,3,75.0,1,1.0
4130,175000,3,70.0,1,0.0
4131,185000,2,70.0,1,3.0
4132,135000,3,55.0,1,1.0
4133,630000,5,140.0,2,2.0
4134,195000,3,110.0,2,2.0
4135,139000,2,73.0,1,1.0
4136,105000,2,60.0,1,0.0
4137,67000,1,33.0,1,0.0
4138,640000,4,110.0,2,0.5
4139,269000,3,80.0,1,1.0
4140,404500,3,119.0,2,3.0
4141,555000,5,205.0,3,0.0
4142,1350000,3,189.0,2,3.0
4143,169000,2,60.0,1,2.0
4144,900000,4,131.0,2,5.0
4145,296000,3,95.0,1,5.0
4146,990000,5,170.0,3,6.0
4147,210000,2,55.0,1,0.5
4148,785000,3,110.0,2,2.0
4149,246000,1,47.0,1,5.0
4150,345000,2,75.0,1,1.0
4151,730000,4,120.0,3,1.0
4152,290000,3,200.0,2,0.0
4153,229000,5,140.0,2,3.0
4154,198000,2,60.0,1,6.0
4155,420000,3,100.0,1,0.0
4156,229000,4,105.0,1,1.0
4157,135000,3,65.0,1,1.0
4158,169000,4,100.0,2,0.5
4159,109000,2,50.0,1,0.0
4160,480000,3,110.0,2,6.0
4161,94000,2,58.0,1,-1.0
4162,94000,2,58.0,1,-1.0
4163,270000,3,75.0,1,5.0
4164,259000,4,125.0,3,2.0
4165,599000,5,261.0,3,0.0
4166,199000,4,105.0,2,1.0
4167,245000,3,90.0,2,1.0
4168,225000,3,75.0,2,0.5
4169,335000,3,120.0,2,-1.0
4170,289000,3,74.0,1,0.0
4171,600000,4,140.0,2,1.0
4172,210000,2,60.0,1,2.0
4173,299000,5,105.0,2,2.0
4174,299000,3,90.0,1,3.0
4175,245000,2,74.0,1,0.5
4176,219000,3,88.0,1,7.0
4177,349000,5,131.0,2,6.0
4178,379000,3,97.0,2,0.0
4179,245000,2,70.0,1,6.0
4180,495000,3,119.0,2,3.0
4181,390000,5,168.0,2,2.0
4182,590000,3,120.0,2,6.0
4183,595000,4,170.0,2,2.0
4184,322000,3,89.0,1,0.0
4185,230000,3,75.0,1,0.0
4186,239000,2,65.0,1,6.0
4187,258000,4,90.0,1,2.0
4188,289000,3,105.0,1,0.5
4189,99000,2,30.0,1,0.0
4190,500000,5,160.0,3,3.0
4191,439000,3,90.0,1,4.0
4192,750000,3,130.0,1,1.0
4193,269000,3,92.0,2,1.0
4194,229000,3,75.0,2,3.0
4195,199000,4,85.0,2,1.0
4196,299000,3,90.0,2,3.0
4197,195000,3,70.0,1,0.0
4198,300000,3,85.0,1,3.0
4199,374000,4,99.0,2,1.0
4200,295000,2,63.0,1,0.0
4201,168000,2,60.0,1,3.0
4202,145000,2,50.0,1,2.0
4203,335000,3,99.0,2,1.0
4204,310000,4,110.0,2,4.0
4205,260000,3,70.0,2,0.0
4206,280000,3,85.0,2,5.0
4207,258000,2,66.0,1,3.0
4208,148000,2,78.0,1,2.0
4209,289000,4,137.0,2,5.0
4210,158000,3,65.0,1,2.0
4211,105000,3,86.0,2,0.5
4212,360000,3,73.0,2,0.0
4213,335000,3,79.0,2,1.0
4214,397000,4,93.0,2,2.0
4215,225000,3,84.0,2,0.0
4216,259000,3,80.0,1,7.0
4217,330000,4,100.0,2,1.0
4218,175000,2,157.0,1,0.0
4219,210000,2,67.0,1,6.0
4220,220000,2,50.0,1,1.0
4221,155000,3,85.0,2,3.0
4222,270000,2,75.0,1,0.5
4223,239000,3,83.0,1,0.0
4224,239000,4,100.0,2,3.0
4225,159000,4,101.0,2,1.0
4226,265000,3,110.0,2,1.0
4227,209000,2,65.0,1,0.0
4228,690000,5,182.0,3,1.0
4229,599000,5,160.0,2,1.0
4230,870000,5,250.0,3,4.0
4231,349000,4,130.0,2,4.0
4232,870000,5,298.0,3,4.0
4233,1250000,5,185.0,2,4.0
4234,340000,4,123.0,1,4.0
4235,370000,2,98.0,1,4.0
4236,289000,3,100.0,1,6.0
4237,179000,2,60.0,1,3.0
4238,295000,3,93.0,1,1.0
4239,290000,3,120.0,2,3.0
4240,269000,3,72.0,1,1.0
4241,175000,3,95.0,1,5.0
4242,250000,4,89.0,1,0.0
4243,219000,3,75.0,1,1.0
4244,215000,3,80.0,2,1.0
4245,215000,5,115.0,2,3.0
4246,170000,3,72.0,1,5.0
4247,295000,3,80.0,1,5.0
4248,185000,2,50.0,1,3.0
4249,295000,3,92.0,1,4.0
4250,95000,3,55.0,1,0.5
4251,320000,3,95.0,2,0.5
4252,395000,3,90.0,2,0.0
4253,210000,3,83.0,1,4.0
4254,119000,2,70.0,1,0.0
4255,229000,3,85.0,1,1.0
4256,240000,3,100.0,1,4.0
4257,259000,3,90.0,1,5.0
4258,185000,2,70.0,1,1.0
4259,222000,3,80.0,1,0.5
4260,395000,4,115.0,2,2.0
4261,169000,3,85.0,1,2.0
4262,690000,5,150.0,1,3.0
4263,205000,3,85.0,1,1.0
4264,169000,2,72.0,1,2.0
4265,229000,4,127.0,2,1.0
4266,130000,3,75.0,1,2.0
4267,780000,3,80.0,1,3.0
4268,179000,3,85.0,1,3.0
4269,530000,3,110.0,1,2.0
4270,340000,2,65.0,1,0.0
4271,175000,2,65.0,1,7.0
4272,350000,2,65.0,1,0.0
4273,409000,4,90.0,1,0.5
4274,349000,3,100.0,1,1.0
4275,98000,2,60.0,1,0.0
4276,125000,3,70.0,1,2.0
4277,139000,3,62.0,1,0.0
4278,145000,1,35.0,1,2.0
4279,269000,4,105.0,2,2.0
4280,140000,2,50.0,1,5.0
4281,190000,2,50.0,1,0.0
4282,369000,4,100.0,2,3.0
4283,170000,2,70.0,1,0.0
4284,328000,3,94.0,2,1.0
4285,269000,3,80.0,2,2.0
4286,135000,2,40.0,1,4.0
4287,499000,4,110.0,2,0.5
4288,90000,1,27.0,1,0.0
4289,139000,3,75.0,1,2.0
4290,128000,2,65.0,1,1.0
4291,180000,2,67.0,1,0.0
4292,315000,4,133.0,2,5.0
4293,580000,5,150.0,2,2.0
4294,1090000,5,321.0,3,4.0
4295,110000,2,75.0,1,1.0
4296,149000,3,72.0,1,2.0
4297,315000,2,65.0,1,1.0
4298,280000,3,75.0,1,0.0
4299,235000,3,95.0,1,2.0
4300,299000,3,90.0,2,0.0
4301,275000,3,80.0,1,1.0
4302,240000,3,95.0,2,2.0
4303,185000,3,90.0,1,7.0
4304,265000,3,80.0,1,1.0
4305,179000,2,49.0,1,1.0
4306,700000,5,112.0,2,0.5
4307,465000,3,115.0,1,6.0
4308,189000,3,77.0,1,2.0
4309,190000,2,92.0,1,4.0
4310,269000,3,100.0,1,1.0
4311,229000,3,65.0,1,4.0
4312,559000,5,142.0,2,3.0
4313,159800,3,85.0,1,3.0
4314,265000,4,90.0,1,4.0
4315,1500000,5,380.0,3,0.0
4316,129000,2,52.0,1,1.0
4317,239000,2,68.0,1,0.0
4318,270000,2,56.0,1,5.0
4319,535000,5,169.0,2,0.5
4320,354000,3,110.0,1,1.0
4321,145000,3,73.0,1,0.5
4322,720000,5,168.0,2,0.5
4323,374000,3,91.0,2,3.0
4324,350000,5,140.0,2,1.0
4325,295000,3,87.0,2,8.0
4326,349000,3,117.0,1,4.0
4327,270000,4,130.0,2,5.0
4328,229000,3,80.0,1,-1.0
4329,210000,2,83.0,1,2.0
4330,1045000,5,226.0,2,4.0
4331,135000,2,55.0,1,3.0
4332,350000,5,130.0,2,0.0
4333,260000,2,57.0,1,1.0
4334,229000,3,75.0,1,0.0
4335,349000,3,117.0,1,4.0
4336,399000,4,125.0,2,2.0
4337,199000,4,100.0,1,4.0
4338,399000,5,126.0,2,2.0
4339,330000,2,80.0,1,1.0
4340,850000,4,147.0,2,2.0
4341,239000,2,66.0,1,2.0
4342,100000,2,50.0,1,1.0
4343,369000,4,120.0,2,3.0
4344,155000,2,80.0,2,1.0
4345,179000,2,59.0,1,0.0
4346,790000,5,270.0,2,5.0
4347,630000,5,144.0,2,2.0
4348,210000,2,46.0,1,2.0
4349,210000,3,75.0,1,0.0
4350,185000,1,35.0,1,-1.0
4351,319000,3,80.0,1,1.0
4352,229000,2,50.0,1,-1.0
4353,89500,2,50.0,1,0.0
4354,190000,3,67.0,1,1.0
